ticket_id,showtime_id,customer_id,seat_number,seat_type,final_price
2582,24,9,G4,Normal,240
2583,92,2,H10,Normal,200
2584,41,162,J1,Normal,350
2585,36,188,A13,Honeymoon,300
2586,85,189,J11,VIP,240
2587,72,159,B4,Normal,240
2588,55,10,K7,Normal,200
2589,9,114,F6,Honeymoon,350
2590,47,76,J3,Honeymoon,300
2591,15,164,E8,Normal,350
2592,48,85,B4,Normal,350
2593,82,49,E4,Normal,200
2594,42,70,G11,Normal,350
2595,60,177,E6,VIP,300
2596,84,131,E6,Normal,160
2597,70,133,E15,Normal,160
2598,12,189,C15,Normal,300
2599,2,90,F12,Normal,200
2600,7,26,E7,Normal,240
2601,80,72,A3,Normal,200
2602,3,5,B9,Normal,300
2603,3,15,F13,Normal,350
2604,27,123,B2,Normal,160
2605,40,144,C10,Honeymoon,350
2606,33,1,A6,VIP,200
2607,92,144,K14,Normal,300
2608,1,165,H14,Honeymoon,160
2609,8,3,H15,Normal,300
2610,32,180,C5,Normal,160
2611,48,47,H8,VIP,160
2612,4,95,B14,Normal,160
2613,94,13,A7,Normal,200
2614,70,120,D8,VIP,300
2615,19,55,B8,Honeymoon,240
2616,32,149,G7,Normal,240
2617,9,66,K1,VIP,240
2618,12,182,F1,Normal,300
2619,11,155,A10,Normal,350
2620,46,166,H12,Normal,300
2621,16,90,B9,Normal,160
2622,1,186,C9,Normal,350
2623,63,62,E6,Normal,160
2624,21,102,A6,Normal,160
2625,30,174,B6,Normal,300
2626,13,139,E13,Normal,240
2627,34,200,E14,Normal,350
2628,4,8,C6,VIP,200
2629,28,97,J11,Normal,240
2630,95,117,C14,Normal,200
2631,59,199,G1,Normal,300
2632,27,64,D15,Honeymoon,350
2633,69,21,G3,Normal,300
2634,25,200,F8,Normal,200
2635,3,115,F8,Normal,160
2636,97,191,F2,Normal,300
2637,68,85,B11,Normal,350
2638,25,192,B6,Normal,300
2639,20,20,H15,VIP,240
2640,34,8,J10,Normal,300
2641,26,58,H3,Honeymoon,200
2642,5,46,B12,VIP,300
2643,99,31,E11,VIP,350
2644,61,93,K13,VIP,300
2645,92,9,D5,Honeymoon,300
2646,93,15,G5,Normal,350
2647,9,94,B8,Normal,300
2648,50,154,K6,Normal,350
2649,6,138,F6,Honeymoon,200
2650,83,29,J12,Normal,350
2651,60,80,K7,Normal,200
2652,44,36,B5,Normal,200
2653,11,84,J4,Honeymoon,350
2654,66,109,A13,Honeymoon,300
2655,47,118,A3,Normal,240
2656,73,37,J11,Normal,350
2657,85,86,J9,Normal,300
2658,88,71,F15,Normal,200
2659,98,151,C5,Normal,160
2660,86,169,A14,Normal,240
2661,3,93,K6,VIP,300
2662,76,80,D5,Normal,240
2663,92,102,F3,Normal,160
2664,30,156,A3,Honeymoon,160
2665,90,176,C10,Normal,160
2666,21,166,D6,Normal,350
2667,28,159,A1,Normal,240
2668,90,14,G14,VIP,350
2669,62,117,J15,Normal,160
2670,33,73,H12,Normal,300
2671,85,91,H11,VIP,160
2672,35,90,D7,Honeymoon,350
2673,52,29,H15,Normal,160
2674,34,179,K4,Honeymoon,160
2675,41,49,K7,VIP,350
2676,51,171,F11,VIP,350
2677,47,72,D1,VIP,300
2678,82,133,F1,Normal,350
2679,58,42,A10,Normal,300
2680,75,135,E1,Normal,200
2681,57,42,B3,Normal,200
2682,23,164,F11,VIP,350
2683,48,105,K2,Honeymoon,160
2684,22,27,K10,Normal,240
2685,17,58,J8,Normal,160
2686,69,46,G14,Normal,350
2687,11,66,K6,Normal,300
2688,94,25,G11,Honeymoon,160
2689,15,73,A6,Normal,200
2690,91,117,F10,Normal,350
2691,35,155,D6,Normal,160
2692,33,129,C6,Normal,160
2693,84,87,E11,VIP,300
2694,16,74,G10,Normal,300
2695,34,170,B10,VIP,300
2696,66,180,K4,Normal,240
2697,99,153,C14,Normal,350
2698,40,182,A14,Normal,350
2699,28,125,B14,Honeymoon,200
2700,47,67,E14,Normal,200
2701,39,6,D5,Normal,350
2702,70,125,A5,Normal,160
2703,73,58,H5,Normal,350
2704,20,70,J2,Normal,240
2705,1,53,F13,Normal,200
2706,72,66,D12,Normal,200
2707,87,58,B11,Normal,200
2708,63,82,A6,Normal,350
2709,67,87,K9,Normal,200
2710,4,2,D15,VIP,200
2711,58,150,G10,Normal,350
2712,25,37,A12,VIP,160
2713,47,148,E15,Normal,200
2714,38,103,A3,Honeymoon,200
2715,15,24,E3,Normal,200
2716,63,112,J14,Normal,240
2717,21,65,B4,Honeymoon,350
2718,99,193,B3,Honeymoon,200
2719,57,129,F5,Honeymoon,240
2720,53,117,E13,Honeymoon,160
2721,46,116,J11,Normal,160
2722,14,105,J6,Normal,240
2723,100,3,E12,Normal,160
2724,76,46,C8,Honeymoon,300
2725,17,55,E8,Normal,160
2726,39,75,F5,VIP,300
2727,9,192,C12,Normal,240
2728,99,45,E4,Normal,300
2729,77,154,F3,Normal,160
2730,79,77,J7,Normal,200
2731,82,193,G15,Honeymoon,300
2732,97,24,F1,Normal,160
2733,6,35,J12,VIP,200
2734,91,24,J10,Honeymoon,240
2735,23,28,J2,Normal,240
2736,59,16,C14,Honeymoon,350
2737,91,59,G12,Normal,240
2738,98,182,E2,Normal,350
2739,46,144,A1,Normal,240
2740,38,15,B2,Normal,240
2741,14,11,B1,Normal,240
2742,100,193,A9,Honeymoon,350
2743,72,79,D14,Normal,350
2744,62,115,H14,Normal,300
2745,35,68,K2,Normal,160
2746,19,43,K5,Normal,160
2747,30,69,H14,Honeymoon,160
2748,78,141,C11,Honeymoon,240
2749,84,138,K8,Normal,160
2750,25,75,E6,Honeymoon,350
2751,40,103,E15,Normal,300
2752,88,41,A11,Normal,200
2753,14,178,A8,Normal,300
2754,26,199,J14,Normal,160
2755,87,59,K13,Honeymoon,160
2756,22,39,G9,Normal,350
2757,48,3,E12,Normal,300
2758,83,7,H8,Normal,350
2759,51,49,H2,Normal,350
2760,3,26,C4,Normal,200
2761,42,161,D12,Normal,350
2762,19,101,H12,VIP,350
2763,73,176,H15,Honeymoon,200
2764,28,79,K12,Normal,240
2765,84,2,E11,Honeymoon,240
2766,45,127,C10,Normal,200
2767,71,199,K7,Normal,350
2768,78,160,G13,Normal,160
2769,63,132,J4,Normal,300
2770,73,20,J3,Honeymoon,160
2771,19,117,G10,Normal,160
2772,47,164,K2,Honeymoon,350
2773,14,32,D13,Normal,300
2774,38,28,K13,Normal,300
2775,53,77,H4,Honeymoon,240
2776,61,1,J1,Normal,200
2777,36,188,G2,Normal,350
2778,40,56,D5,Normal,300
2779,81,35,K13,Normal,350
2780,30,112,G15,VIP,240
2781,9,30,H12,Normal,160
2782,64,54,B12,Normal,300
2783,33,36,C2,Honeymoon,240
2784,52,183,A1,Normal,350
2785,89,80,B2,Normal,240
2786,14,58,K2,Normal,240
2787,75,83,F9,Normal,240
2788,53,65,C15,Normal,240
2789,99,69,E6,Normal,240
2790,59,128,C2,Honeymoon,240
2791,78,51,C15,Normal,200
2792,94,22,A9,Normal,350
2793,41,107,B15,Normal,160
2794,68,109,F9,Normal,350
2795,68,116,D15,VIP,300
2796,92,101,A1,Normal,300
2797,8,181,A5,Normal,350
2798,2,100,E3,Normal,240
2799,86,164,E5,Normal,200
2800,41,68,F3,Normal,160
2801,55,36,J12,Normal,240
2802,16,180,H9,Normal,350
2803,93,181,B10,Normal,350
2804,62,178,J15,Normal,200
2805,48,169,K6,Normal,200
2806,30,146,C13,Normal,350
2807,12,22,D12,VIP,240
2808,35,66,K7,Normal,240
2809,11,21,E12,VIP,240
2810,64,100,B12,Normal,160
2811,50,128,J8,Honeymoon,160
2812,85,44,H1,Normal,240
2813,21,103,E11,Normal,350
2814,69,47,E7,Normal,200
2815,48,39,F15,Normal,300
2816,20,29,A4,Normal,200
2817,67,54,H1,Normal,200
2818,44,90,F4,Normal,300
2819,33,85,G6,Normal,240
2820,73,17,G3,Normal,200
2821,61,80,E14,Normal,300
2822,9,188,J6,Normal,350
2823,68,159,B1,Normal,350
2824,35,73,K12,Normal,350
2825,81,49,H11,Normal,240
2826,98,101,B3,Normal,200
2827,88,2,B1,Normal,200
2828,96,176,J10,VIP,160
2829,65,142,D11,Normal,350
2830,8,59,F4,VIP,240
2831,45,97,G13,Normal,300
2832,87,99,B13,VIP,240
2833,47,186,A5,Honeymoon,200
2834,40,103,H1,Normal,350
2835,76,186,B7,Normal,160
2836,54,179,H12,Normal,240
2837,76,2,G10,Normal,160
2838,46,41,A13,VIP,200
2839,47,123,E5,VIP,300
2840,15,82,K9,Honeymoon,240
2841,19,144,F11,Honeymoon,200
2842,26,132,E4,VIP,350
2843,52,140,C2,Normal,240
2844,93,29,F5,Normal,160
2845,22,135,D6,Normal,240
2846,21,14,F4,Normal,200
2847,51,12,H1,Normal,200
2848,38,99,E3,Normal,160
2849,20,133,F1,Normal,200
2850,29,81,D15,Normal,240
2851,51,106,E5,Honeymoon,160
2852,4,32,H12,Normal,200
2853,55,74,F6,Normal,200
2854,71,171,G15,Honeymoon,240
2855,92,81,J8,Normal,200
2856,28,69,E11,Normal,240
2857,4,45,F11,Normal,350
2858,22,106,K5,Normal,240
2859,76,137,E11,VIP,300
2860,45,177,D1,Normal,200
2861,67,161,D2,Normal,350
2862,86,100,F4,Normal,160
2863,66,146,K14,Honeymoon,300
2864,88,9,K7,Normal,160
2865,34,62,J10,Honeymoon,300
2866,91,185,J7,Normal,350
2867,55,29,H4,Honeymoon,350
2868,1,125,H14,Honeymoon,350
2869,72,114,G11,Honeymoon,300
2870,87,153,A6,Normal,240
2871,38,143,J6,Honeymoon,160
2872,6,134,G13,Normal,240
2873,86,120,C7,Honeymoon,240
2874,25,170,K7,Normal,200
2875,82,157,C7,Normal,160
2876,17,79,A8,Normal,300
2877,61,93,F2,Normal,200
2878,12,4,K6,Normal,200
2879,6,82,C10,Normal,350
2880,90,185,H2,Normal,300
2881,27,177,G2,Honeymoon,240
2882,8,172,B3,Normal,240
2883,83,75,D12,Normal,240
2884,65,14,F8,Honeymoon,350
2885,57,131,C2,Normal,240
2886,93,114,B10,Normal,160
2887,99,62,C3,Normal,240
2888,40,106,F13,Normal,240
2889,14,64,G14,Normal,160
2890,35,102,C4,Normal,350
2891,48,173,G12,VIP,200
2892,84,106,J7,Normal,300
2893,56,186,E9,Normal,350
2894,49,20,C10,Honeymoon,240
2895,13,58,F5,Normal,200
2896,61,112,K6,Normal,300
2897,49,57,C1,Honeymoon,300
2898,46,196,H11,Normal,300
2899,62,119,E3,VIP,160
2900,8,97,D3,Normal,160
2901,43,92,F12,Honeymoon,200
2902,20,52,D3,Normal,240
2903,97,37,E1,Normal,200
2904,90,8,K5,Normal,240
2905,39,44,F3,VIP,350
2906,85,98,B3,Honeymoon,300
2907,49,133,B13,Normal,300
2908,64,118,F5,VIP,160
2909,62,69,B1,Normal,350
2910,54,159,F2,Normal,350
2911,9,45,K2,Normal,240
2912,88,137,B11,Honeymoon,350
2913,37,32,B13,Honeymoon,160
2914,49,33,G15,Normal,240
2915,41,126,F2,VIP,200
2916,17,67,A9,Normal,240
2917,88,30,D6,Normal,200
2918,21,114,F1,Normal,240
2919,51,29,J2,VIP,300
2920,59,131,C2,Normal,200
2921,39,185,D12,Normal,160
2922,55,30,D9,Normal,200
2923,41,137,H11,Normal,200
2924,39,154,K9,Normal,240
2925,13,130,E2,Normal,300
2926,64,62,F9,VIP,240
2927,11,3,D11,Normal,240
2928,19,174,B8,Normal,300
2929,11,68,B2,Honeymoon,240
2930,77,25,F3,Normal,300
2931,46,179,B7,VIP,160
2932,45,141,H3,Normal,300
2933,1,44,B2,Normal,350
2934,40,163,A15,Normal,300
2935,19,55,H9,Honeymoon,300
2936,76,137,D3,VIP,350
2937,72,130,H8,Normal,300
2938,72,189,G7,Normal,200
2939,61,41,G1,Normal,240
2940,12,172,B1,Normal,240
2941,61,64,G8,Normal,160
2942,33,31,H6,Normal,160
2943,45,47,A1,Normal,350
2944,90,130,C11,Normal,200
2945,92,96,D3,Honeymoon,160
2946,69,77,H3,Normal,240
2947,8,110,G13,Normal,160
2948,25,69,J8,Normal,160
2949,91,58,B15,Normal,300
2950,46,106,C15,Honeymoon,160
2951,87,44,F5,Normal,350
2952,30,74,C9,Normal,240
2953,47,56,C15,Normal,350
2954,87,171,F3,Honeymoon,350
2955,49,127,F6,Normal,200
2956,47,162,K5,Normal,300
2957,84,30,G3,Normal,350
2958,82,71,C2,Normal,200
2959,18,198,B9,Normal,240
2960,66,118,H11,Normal,240
2961,68,55,A13,Honeymoon,200
2962,94,67,K13,Honeymoon,350
2963,33,141,F4,Normal,350
2964,36,3,D11,Normal,300
2965,82,26,D8,Normal,300
2966,19,57,E8,Normal,240
2967,28,126,C4,Normal,300
2968,40,152,B13,Normal,200
2969,84,53,D5,Normal,240
2970,97,198,J10,Normal,350
2971,76,43,H6,Normal,240
2972,15,188,G4,Normal,160
2973,41,186,D2,Normal,240
2974,39,49,B11,VIP,300
2975,2,42,F9,Normal,200
2976,63,194,H1,Honeymoon,350
2977,29,11,G2,Normal,350
2978,74,103,H15,Honeymoon,300
2979,66,98,E15,Normal,300
2980,51,146,J2,VIP,300
2981,75,85,C11,Normal,160
2982,77,100,D7,Normal,200
2983,10,104,F7,Normal,160
2984,14,180,J14,Normal,300
2985,82,46,E14,Normal,200
2986,51,44,E6,Normal,300
2987,73,22,B9,Normal,200
2988,39,181,B13,Normal,350
2989,28,187,H12,Normal,160
2990,3,114,H9,Normal,300
2991,84,125,E1,Normal,300
2992,70,124,E9,VIP,240
2993,27,30,H9,VIP,350
2994,2,8,E15,Honeymoon,300
2995,93,98,D14,Honeymoon,160
2996,38,57,J10,Normal,350
2997,3,111,A15,VIP,300
2998,16,73,G15,Normal,160
2999,94,115,K13,Normal,240
3000,40,20,G8,Honeymoon,240
3001,2,25,C5,Normal,160
3002,81,19,C1,Normal,350
3003,41,5,J7,Normal,160
3004,12,75,B4,Normal,160
3005,35,128,B9,Normal,240
3006,65,72,F9,Normal,240
3007,55,155,G2,Normal,240
3008,45,40,K10,Normal,300
3009,79,26,K12,Normal,300
3010,90,27,H13,Normal,200
3011,85,190,D2,VIP,300
3012,62,83,G13,Normal,350
3013,49,128,J1,Honeymoon,350
3014,95,178,G4,Normal,240
3015,25,170,K10,Normal,160
3016,23,157,C12,Normal,240
3017,24,167,H6,Normal,160
3018,38,188,B14,Normal,240
3019,28,169,J4,Normal,240
3020,21,33,B2,Normal,350
3021,54,97,A14,Normal,160
3022,18,111,D5,Normal,200
3023,36,16,D12,VIP,200
3024,99,23,G14,Normal,240
3025,45,135,C9,Honeymoon,240
3026,73,26,G6,Honeymoon,350
3027,53,96,C6,Normal,160
3028,30,12,H9,Honeymoon,240
3029,60,72,C7,VIP,200
3030,98,133,A14,Normal,160
3031,32,106,J3,Normal,240
3032,67,117,F8,Normal,160
3033,67,197,E13,Normal,350
3034,28,177,G12,Normal,200
3035,44,26,F6,VIP,160
3036,79,133,F8,Honeymoon,200
3037,41,22,C14,Normal,240
3038,63,13,E8,Normal,300
3039,23,156,D3,VIP,160
3040,75,161,D12,Normal,200
3041,48,107,E15,Normal,160
3042,32,23,B7,Normal,240
3043,57,97,J12,Normal,240
3044,100,18,D1,Normal,200
3045,33,117,A11,Normal,350
3046,24,30,C1,Normal,160
3047,39,26,K4,Normal,160
3048,34,144,H15,Normal,240
3049,56,39,D11,Normal,160
3050,28,161,C8,Honeymoon,200
3051,37,154,B6,Normal,300
3052,7,176,H5,Normal,240
3053,68,193,G4,Normal,300
3054,37,166,K3,Normal,160
3055,56,130,K1,VIP,350
3056,65,113,A8,Normal,200
3057,65,134,E12,Normal,160
3058,47,46,H14,Honeymoon,200
3059,20,50,C4,Normal,160
3060,19,166,K9,Normal,160
3061,29,106,G15,Normal,160
3062,74,146,K6,Honeymoon,240
3063,60,155,F12,Normal,300
3064,18,169,K15,Honeymoon,350
3065,92,72,E4,Normal,300
3066,35,74,A2,Normal,300
3067,43,17,H4,VIP,200
3068,95,190,B11,Normal,240
3069,91,157,F8,Honeymoon,240
3070,11,186,H2,Honeymoon,160
3071,49,70,E9,VIP,300
3072,38,150,G7,Normal,350
3073,64,6,B15,Normal,200
3074,69,26,A8,Honeymoon,240
3075,8,167,C8,Normal,160
3076,34,140,F6,Normal,350
3077,48,99,H3,Normal,300
3078,56,142,E5,Normal,350
3079,76,22,E7,Normal,240
3080,65,51,F15,Normal,200
3081,31,151,G5,Normal,300
3082,4,176,E12,Normal,200
3083,50,199,C13,Normal,350
3084,69,104,D1,Honeymoon,350
3085,30,178,J5,Honeymoon,160
3086,88,89,C9,Normal,300
3087,59,141,D6,Normal,350
3088,67,138,A4,Normal,240
3089,75,183,J1,Normal,240
3090,45,9,F5,Honeymoon,200
3091,4,79,F2,Honeymoon,240
3092,26,52,J13,Honeymoon,350
3093,27,130,D10,Normal,240
3094,46,153,B5,Normal,300
3095,64,13,C4,Normal,200
3096,91,51,J2,Normal,300
3097,51,186,H4,Normal,350
3098,50,34,J6,Normal,350
3099,6,35,D9,Normal,240
3100,59,131,K10,Normal,160
3101,15,120,J13,Normal,160
3102,30,187,F14,Normal,350
3103,42,70,K11,VIP,350
3104,37,176,D8,Normal,200
3105,42,192,D5,Normal,350
3106,35,147,E12,Normal,350
3107,87,67,K6,VIP,200
3108,6,103,B1,Normal,300
3109,68,73,A13,Honeymoon,300
3110,18,116,B5,Normal,200
3111,73,133,E6,Honeymoon,200
3112,29,67,D2,Normal,300
3113,77,139,K12,Normal,300
3114,59,121,J2,Normal,300
3115,47,94,D9,Normal,300
3116,17,196,A6,Honeymoon,240
3117,96,197,A14,Normal,200
3118,22,129,J12,Normal,160
3119,68,91,F11,VIP,240
3120,69,92,B12,Normal,160
3121,37,63,A7,VIP,160
3122,49,29,J11,Normal,350
3123,13,12,A2,VIP,200
3124,34,77,F5,Normal,240
3125,86,41,D15,Normal,200
3126,53,130,B9,Normal,300
3127,87,37,A15,Normal,200
3128,51,173,G5,Normal,160
3129,3,176,K7,Normal,300
3130,42,24,J14,VIP,200
3131,98,99,F6,VIP,200
3132,32,150,B3,VIP,160
3133,51,100,B5,VIP,300
3134,85,139,H10,Honeymoon,160
3135,46,58,C10,VIP,200
3136,21,174,C9,Honeymoon,240
3137,44,29,C2,Normal,240
3138,11,163,J4,Honeymoon,350
3139,68,143,H3,VIP,240
3140,1,60,B12,Honeymoon,300
3141,92,95,H5,Normal,350
3142,63,42,G7,Normal,300
3143,24,43,E14,Honeymoon,240
3144,99,74,B2,VIP,240
3145,13,177,D4,Normal,200
3146,98,192,F6,Normal,300
3147,11,160,H11,Normal,160
3148,100,64,B8,Normal,200
3149,51,2,G8,Normal,300
3150,17,152,E12,Normal,350
3151,99,66,K6,VIP,300
3152,82,166,D12,Normal,350
3153,86,31,K13,Normal,350
3154,24,115,F11,VIP,240
3155,19,26,B8,Normal,160
3156,37,29,G15,Normal,300
3157,85,195,E7,Normal,160
3158,8,78,C4,Normal,350
3159,28,25,C3,Honeymoon,240
3160,5,48,D1,VIP,160
3161,17,65,F6,Normal,200
3162,36,181,K12,Normal,350
3163,19,67,F12,Normal,200
3164,64,90,A15,Honeymoon,160
3165,91,146,J3,Honeymoon,160
3166,98,137,J1,Normal,160
3167,11,38,F3,Normal,300
3168,54,87,E6,VIP,350
3169,45,149,C9,VIP,350
3170,47,65,B3,Normal,350
3171,12,149,B6,Honeymoon,300
3172,21,27,B12,Normal,160
3173,11,106,A2,Normal,160
3174,92,123,G7,Normal,200
3175,5,198,C9,Normal,300
3176,81,44,D11,Normal,240
3177,56,100,H2,Normal,300
3178,20,28,J7,Normal,200
3179,41,173,A13,Normal,200
3180,46,17,J6,Normal,200
3181,12,127,D11,Normal,160
3182,70,123,B13,Honeymoon,240
3183,17,168,E4,Normal,200
3184,19,131,E11,Normal,350
3185,26,76,H14,VIP,160
3186,48,194,G10,Normal,240
3187,52,46,C11,Normal,350
3188,96,158,A4,Normal,240
3189,70,69,F13,Honeymoon,240
3190,55,137,F9,Honeymoon,350
3191,100,85,D1,Normal,300
3192,75,11,F13,Normal,240
3193,33,69,A7,Normal,300
3194,62,99,F2,VIP,240
3195,88,91,K1,Normal,350
3196,23,194,K6,Honeymoon,240
3197,15,159,G3,Normal,200
3198,27,161,B5,Normal,200
3199,75,167,F3,VIP,240
3200,64,94,B12,Honeymoon,350
3201,81,174,H15,Normal,350
3202,51,165,B10,Normal,160
3203,53,115,D7,Normal,350
3204,78,188,B6,Normal,300
3205,91,31,B3,Normal,240
3206,82,11,C9,Normal,200
3207,92,87,A15,Normal,350
3208,51,121,D8,Normal,200
3209,47,130,C8,Normal,160
3210,4,105,D7,Normal,240
3211,7,27,E12,Normal,350
3212,35,2,B13,Honeymoon,200
3213,48,103,K9,Normal,350
3214,73,101,H13,Normal,160
3215,72,21,K9,Normal,200
3216,45,58,C5,Normal,200
3217,81,133,K10,Normal,240
3218,81,180,G9,Normal,240
3219,97,173,D7,Normal,200
3220,96,85,K5,Honeymoon,240
3221,72,93,F8,VIP,200
3222,19,20,D3,Normal,300
3223,63,61,B7,Normal,350
3224,38,38,J3,Normal,300
3225,67,148,J7,Normal,300
3226,59,25,D7,Normal,350
3227,69,130,F4,Normal,200
3228,13,121,J9,Normal,200
3229,47,160,E6,VIP,240
3230,61,26,E4,Normal,160
3231,31,198,A8,Normal,200
3232,80,169,B10,Honeymoon,350
3233,96,67,G4,Normal,160
3234,22,1,A15,Normal,350
3235,93,51,J2,Normal,350
3236,86,5,E15,Normal,350
3237,43,13,G14,Normal,160
3238,67,147,C8,Normal,300
3239,54,140,H10,Normal,350
3240,10,48,C9,Normal,240
3241,42,153,H3,VIP,200
3242,64,57,B2,Normal,200
3243,21,115,J15,Normal,200
3244,80,35,H13,VIP,160
3245,76,76,C9,Normal,240
3246,66,94,C5,Normal,240
3247,41,5,D6,Normal,240
3248,24,22,D2,Normal,240
3249,35,103,C6,Normal,240
3250,56,185,E4,Normal,300
3251,30,175,G5,VIP,240
3252,57,182,G15,Normal,240
3253,94,131,A13,Normal,160
3254,47,124,K11,Normal,160
3255,35,53,K14,Normal,240
3256,19,159,H7,Normal,300
3257,8,69,E5,Normal,240
3258,26,104,A8,Normal,240
3259,71,161,D3,Normal,240
3260,30,200,F10,VIP,350
3261,7,178,C13,Honeymoon,300
3262,67,16,F10,Normal,200
3263,65,116,B4,Honeymoon,240
3264,36,76,B8,Normal,200
3265,25,109,H10,Honeymoon,300
3266,37,39,D5,Normal,240
3267,1,89,C13,Normal,200
3268,15,174,G9,Honeymoon,200
3269,37,112,G14,Normal,300
3270,13,47,H11,Honeymoon,240
3271,8,172,D6,Normal,350
3272,5,137,H1,Normal,300
3273,60,128,H7,Normal,350
3274,73,178,E12,VIP,240
3275,1,77,K4,Normal,200
3276,36,188,F5,Normal,300
3277,35,15,D4,Honeymoon,300
3278,66,36,D2,VIP,300
3279,63,63,E12,Honeymoon,160
3280,23,69,A7,Normal,240
3281,9,169,E6,VIP,160
3282,34,74,F2,Honeymoon,300
3283,46,24,E2,Honeymoon,300
3284,78,49,C8,Normal,350
3285,4,146,J5,Normal,160
3286,30,7,F9,Normal,200
3287,95,4,B14,Normal,240
3288,75,90,H9,Normal,200
3289,99,197,F4,Normal,200
3290,72,60,B8,Normal,240
3291,3,55,H1,Normal,300
3292,14,16,J11,Normal,350
3293,60,29,G11,Normal,300
3294,77,151,A8,Honeymoon,300
3295,45,14,F11,Normal,160
3296,96,79,H12,Normal,200
3297,34,177,B14,Normal,200
3298,45,33,A2,Normal,200
3299,61,153,H8,Honeymoon,350
3300,83,21,E5,Normal,350
3301,16,145,H3,Normal,350
3302,66,23,B5,Normal,240
3303,40,57,C7,Honeymoon,350
3304,17,186,E12,Normal,160
3305,34,142,B12,Normal,160
3306,16,93,J3,Normal,300
3307,60,20,J14,Normal,300
3308,66,158,C15,Normal,300
3309,66,19,F8,Normal,300
3310,90,181,K11,Normal,160
3311,13,103,H15,Normal,300
3312,56,184,E5,Normal,160
3313,31,77,B10,Normal,350
3314,34,151,B12,Normal,350
3315,39,190,J15,Normal,240
3316,67,33,H1,Normal,300
3317,8,18,C14,Honeymoon,350
3318,87,73,H2,Normal,350
3319,78,161,C6,Normal,200
3320,55,160,K12,Normal,200
3321,27,189,A6,Normal,160
3322,93,182,A9,Normal,240
3323,53,17,A13,Normal,200
3324,39,19,C11,Normal,240
3325,65,70,J8,VIP,350
3326,17,120,E6,Normal,160
3327,30,101,F10,Normal,240
3328,53,34,B9,Honeymoon,200
3329,13,84,C14,Normal,350
3330,21,153,H1,Honeymoon,300
3331,19,196,G8,Normal,350
3332,53,74,D15,Normal,200
3333,19,88,A9,Normal,200
3334,57,85,J10,VIP,300
3335,25,11,D11,Honeymoon,350
3336,86,91,B7,Normal,240
3337,31,144,F6,Normal,240
3338,81,189,G10,Normal,350
3339,55,127,A13,Normal,240
3340,23,113,E11,Honeymoon,350
3341,32,80,B1,Normal,350
3342,62,7,C15,Normal,200
3343,74,16,E5,VIP,160
3344,10,16,K4,VIP,200
3345,100,168,E10,Normal,240
3346,72,12,K13,Normal,160
3347,54,35,G9,VIP,350
3348,52,21,G11,Normal,240
3349,20,178,G15,Normal,300
3350,32,171,K5,Normal,240
3351,14,17,G4,Honeymoon,160
3352,50,32,C12,Normal,160
3353,28,41,F8,Normal,350
3354,53,134,J13,Normal,300
3355,24,27,G15,VIP,350
3356,79,148,B13,Honeymoon,300
3357,22,153,B11,Honeymoon,300
3358,30,66,H11,Normal,350
3359,63,137,D4,VIP,240
3360,4,92,K14,Honeymoon,200
3361,77,181,A1,Honeymoon,300
3362,59,61,G2,VIP,160
3363,87,166,D13,Normal,350
3364,8,3,F4,Normal,240
3365,82,198,F6,VIP,300
3366,12,103,B11,Honeymoon,240
3367,31,55,F2,Normal,350
3368,78,1,E12,Normal,160
3369,34,101,E9,Normal,300
3370,82,198,A6,Normal,300
3371,98,45,B8,Normal,240
3372,75,175,D9,Honeymoon,350
3373,76,26,F12,Normal,200
3374,49,121,A11,Normal,300
3375,79,142,J14,Normal,160
3376,57,182,A11,Normal,300
3377,95,199,F2,Normal,300
3378,93,46,A12,Normal,200
3379,26,122,D8,Normal,200
3380,18,31,G9,Normal,350
3381,96,59,C6,Normal,300
3382,86,29,K10,Normal,300
3383,38,106,B13,Normal,240
3384,81,17,K15,Normal,240
3385,87,142,G12,VIP,160
3386,88,164,A7,Normal,160
3387,50,186,A15,Honeymoon,240
3388,8,24,K4,Normal,160
3389,41,109,B9,Honeymoon,300
3390,6,191,B15,Normal,200
3391,69,91,E6,Normal,300
3392,44,25,E1,Normal,240
3393,64,187,F3,Normal,350
3394,29,32,C11,Normal,350
3395,28,116,F7,Normal,240
3396,11,82,D6,Honeymoon,300
3397,65,110,G5,Normal,160
3398,19,146,A13,Normal,160
3399,9,37,F15,Normal,350
3400,27,26,K5,Honeymoon,240
3401,34,137,F7,Normal,240
3402,44,64,A9,Normal,200
3403,68,72,D3,Normal,350
3404,100,148,D4,Normal,240
3405,82,182,D8,Honeymoon,200
3406,15,106,C10,Honeymoon,160
3407,51,86,H2,Normal,350
3408,13,158,B9,Normal,350
3409,83,53,H3,Normal,240
3410,49,92,C3,Normal,240
3411,70,99,B8,Normal,300
3412,56,191,F2,Normal,160
3413,76,11,D9,Normal,160
3414,51,31,D8,Honeymoon,200
3415,37,177,D4,Normal,200
3416,17,100,F3,VIP,300
3417,58,87,F5,Honeymoon,160
3418,87,147,G12,Honeymoon,200
3419,90,140,J2,Normal,160
3420,29,15,G13,VIP,160
3421,33,159,F15,Honeymoon,200
3422,60,171,F15,Normal,240
3423,91,101,J1,Normal,240
3424,89,165,K14,Normal,200
3425,55,29,K11,VIP,300
3426,10,114,D15,Honeymoon,350
3427,47,107,J2,VIP,160
